"","avg_type","id","pos","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","pos_rank","tier","overall_ecr","pos_ecr","sd_ecr","adp","adp_sd","adp_diff","aav","aav_sd","uncertainty","first_name","last_name","team","position","age","exp","scoring_type"
"5254","robust","11936","K",134.231272247824,6.62994460929029,7.18958592706913,125.51225,140.918606705069,-13.2837793637734,-11.1762604273395,-20.9939405490816,150,137,170,24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chris","Boswell","PIT","K",35,6,"Non-PPR"
"5255","robust","15369","K",127.041686320755,7.20015987106919,2.24789367871929,105.888587264151,134.630528039832,-20.4733652908425,-30.7999231631885,-27.2820192143184,177,198,193,25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riley","Patterson","MIA","K",27,-1,"Non-PPR"
"5256","robust","14600","K",124.793792642035,3.28998823498572,0.0847960090387971,115.629059181632,136.50520992714,-22.7212589695618,-21.0594512457071,-25.4073373270104,185,167,186,26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joey","Slye","TEN","K",30,1,"Non-PPR"
"5257","robust","16292","K",124.708996632997,6.25101456767678,1.66289468397115,117.616698227698,132.362,-22.8060549786006,-19.0718121996412,-29.5505472541507,187,163,200,27,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chad","Ryland","ARI","K",27,-3,"Non-PPR"
"5258","robust","15882","K",123.046101949025,25.4450415465878,2.84097759730459,38.9848875562219,151.203518495382,-24.4689496625717,-97.7036228711176,-10.7090287587688,193,511,133,28,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cade","York","NYJ","K",25,-2,"Non-PPR"
"5259","robust","17277","K",120.205124351721,7.46035836738173,0.619042983314202,100.2705,128.200689268034,-27.3099272598763,-36.4180104273394,-33.7118579861167,202,208,218,29,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ryan","Fitzgerald","CAR","K",NA,-5,"Non-PPR"
"5260","robust","14244","K",119.586081368407,5.78014618360209,4.37369568055155,92.32775,124.637946427074,-27.9289702431905,-44.3607604273395,-37.274600827077,203,229,224,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt","Gay","LVR","K",32,1,"Non-PPR"
"5261","robust","16419","K",115.212385687855,9.75748030450202,0.441494598746232,90.8725,125.614456521739,-32.3026659237421,-45.8160104273394,-36.2980907324116,213,233,223,31,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre","Szmyt","CLE","K",28,-3,"Non-PPR"
"5262","robust","13347","K",114.770891089109,9.49448966435644,1.89408966031459,104.433389108911,131.499041584158,-32.7441605224883,-32.2551213184286,-30.4135056699923,214,200,204,32,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zane","Gonzalez","MIA","K",31,3,"Non-PPR"
"5263","robust","13832","K",112.876801428794,23.0250630327664,7.49486210295161,75.4558927847001,147.800989501371,-34.6382501828029,-61.2326176426394,-14.1115577527799,218,275,151,33,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jason","Sanders","NYJ","K",31,2,"Non-PPR"
"5264","robust","17434","K",105.381939325843,25.8431139761798,16.6007964686999,82.4589,125.871781797753,-42.1331122857545,-54.2296104273395,-36.0407654563979,234,255,222,34,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ben","Sauls","NYG","K",25,-5,"Non-PPR"
"5265","robust","17736","K",88.7811428571429,85.0866258,6.1835651377979,37.1300142857143,140.432271428571,-58.7339087544544,-99.5584961416252,-21.4802758255793,266,533,173,35,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominic","Zvada","NYG","K",23,-6,"Non-PPR"
"5266","robust","16896","K",82.597577719345,40.5556041472507,19.7668634336307,41.3810577819199,150.370222007722,-64.9174738922523,-95.3074526454196,-11.5423252464287,288,493,139,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spencer","Shrader","IND","K",27,-4,"Non-PPR"
"5267","robust","11947","K",62.8307142857143,20.001333,32.3307142857143,50.6890714285714,74.9723571428571,-84.6843373258829,-85.999438998768,-86.9401901112936,374,426,364,37,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brandon","McManus","FA","K",35,6,"Non-PPR"
"5268","robust","13718","K",30.5,NA,14,30.5,30.5,-117.015051611597,-106.188510427339,-131.412547254151,531,580,523,38,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel","Carlson","LVR","K",31,2,"Non-PPR"
"5269","robust","13980","K",16.5,NA,6.5,16.5,16.5,-131.015051611597,-120.188510427339,-145.412547254151,573,581,580,39,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mike","Badgley","BUF","K",31,2,"Non-PPR"
"5270","robust","13403","K",10,NA,1.5,10,10,-137.515051611597,-126.688510427339,-151.912547254151,574,582,590,40,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Younghoe","Koo","FA","K",32,3,"Non-PPR"
"5271","robust","16405","K",8.5,NA,0.5,8.5,8.5,-139.015051611597,-128.188510427339,-153.412547254151,575,583,591,41,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Parker","Romo","FA","K",29,-2,"Non-PPR"
"5272","robust","16775","K",8,NA,1,8,8,-139.515051611597,-128.688510427339,-153.912547254151,576,584,592,42,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joshua","Karty","FA","K",24,-4,"Non-PPR"
"5273","robust","9694","K",7,NA,1,7,7,-140.515051611597,-129.688510427339,-154.912547254151,577,585,593,43,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graham","Gano","FA","K",39,11,"Non-PPR"
"5274","robust","14426","K",6,NA,1.5,6,6,-141.515051611597,-130.688510427339,-155.912547254151,578,586,594,44,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew","Wright","BUF","K",30,1,"Non-PPR"
"5275","robust","8930","K",4.5,NA,0,4.5,4.5,-143.015051611597,-132.188510427339,-157.412547254151,579,587,595,45,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt","Prater","BUF","K",42,14,"Non-PPR"
"5276","weighted","13589","QB",366.375202680067,14.2201669675016,34.1883986599665,353.152436503191,390.606492340043,64.4774237855946,71.9524871883985,67.3834494604866,24,22,26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Josh","Allen","BUF","QB",30,2,"Non-PPR"
"5277","weighted","13593","QB",332.1868040201,19.1789878377349,6.94505527638194,311.527189302486,354.573548312011,30.2890251256281,30.3272399876939,31.3505054324544,47,50,46,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamar","Jackson","BAL","QB",29,2,"Non-PPR"
"5278","weighted","16581","QB",325.241748743719,16.0005837646443,3.63000335008371,304.94260055208,344.434401524558,23.3439698492462,23.7426512372875,21.211358645001,56,63,58,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jayden","Daniels","WAS","QB",26,-4,"Non-PPR"
"5279","weighted","16580","QB",321.611745393635,10.346272232215,1.11162814070349,312.925005988615,339.265557939926,19.7139664991625,31.7250566738224,16.0425150603695,64,46,67,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Drake","Maye","NEP","QB",24,-4,"Non-PPR"
"5280","weighted","14783","QB",320.500117252931,14.2658556664552,4.88854271356786,305.897380397581,338.400972383374,18.602338358459,24.6974310827886,15.1779295038172,66,62,71,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jalen","Hurts","PHI","QB",28,0,"Non-PPR"
"5281","weighted","14777","QB",315.611574539363,18.5080081668974,3.8356147403685,298.144520860851,337.140397042817,13.7137956448911,16.9445715460589,13.9173541632607,78,72,73,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe","Burrow","CIN","QB",30,0,"Non-PPR"
"5282","weighted","17032","QB",311.775959798995,17.1119204194135,6.21357788944727,292.56978696605,333.453685403699,9.87818090452265,11.3698376512581,10.2306425241425,80,79,77,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jaxson","Dart","NYG","QB",23,-5,"Non-PPR"
"5283","weighted","16579","QB",305.562381909548,21.3657213923613,0.283691792294746,280.136798667674,331.948602368823,3.66460301507539,-1.06315064711845,8.7255594892668,90,104,80,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caleb","Williams","CHI","QB",25,-4,"Non-PPR"
"5284","weighted","15237","QB",305.278690117253,18.909723137293,0.421949748743771,284.717097133966,329.992399690244,3.38091122278064,3.51714781917354,6.76935681068716,92,92,81,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trevor","Lawrence","JAC","QB",27,-1,"Non-PPR"
"5285","weighted","12620","QB",304.856740368509,14.3302985194548,1.72216750418755,287.335202821877,320.8544244629,2.95896147403687,6.13525350708449,-2.36861841665694,93,87,106,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dak","Prescott","DAL","QB",33,4,"Non-PPR"
"5286","weighted","14779","QB",303.134572864322,17.5744638629598,0.79347738693474,284.083711294002,325.898428921493,1.23679396984932,2.88376197920945,2.6753860419368,96,93,94,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin","Herbert","LAC","QB",28,0,"Non-PPR"
"5287","weighted","16582","QB",302.341095477387,20.1152443245339,0.443316582914576,276.555531582797,327.760153644183,0.443316582914576,-4.64441773199485,4.53711076462639,100,110,88,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bo","Nix","DEN","QB",26,-4,"Non-PPR"
"5288","weighted","13116","QB",301.897778894472,15.8471296691098,4.98394974874373,287.174455528868,328.377194063712,0,5.97450621407535,5.15415118415541,101,88,86,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patrick","Mahomes","KCC","QB",31,3,"Non-PPR"
"5289","weighted","9431","QB",296.913829145729,15.7788140780756,1.9407772194304,282.393897431186,323.223042879556,-4.98394974874373,1.1939481163941,0,114,97,101,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew","Stafford","LAR","QB",38,11,"Non-PPR"
"5290","weighted","15698","QB",294.973051926298,12.2326333506324,1.78586599664999,281.199949314792,309.532962522085,-6.92472696817413,0,-13.690080357471,117,101,138,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brock","Purdy","SFO","QB",27,-2,"Non-PPR"
"5291","weighted","12611","QB",293.187185929648,18.6169276665661,7.34276381909541,270.024129498161,317.466412953566,-8.71059296482412,-11.1758198166317,-5.75662992599086,122,125,114,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jared","Goff","DET","QB",32,4,"Non-PPR"
"5292","weighted","13590","QB",285.844422110553,22.0837452666459,0.750834170854318,258.915677101372,308.001246170254,-16.0533567839195,-22.2842722134204,-15.2217967093025,140,149,141,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker","Mayfield","TBB","QB",31,2,"Non-PPR"
"5293","weighted","17039","QB",285.093587939698,16.0696495184023,15.204432160804,260.620216639416,304.346609581505,-16.8041909547738,-20.5797326753761,-18.8764332980516,145,143,146,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tyler","Shough","NOS","QB",27,-5,"Non-PPR"
"5294","weighted","14782","QB",269.889155778894,14.971410533962,2.63653266331659,257.934658966564,295.311113734366,-32.0086231155778,-23.2652903482279,-27.9119291451905,177,154,169,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jordan","Love","GBP","QB",28,0,"Non-PPR"
"5295","weighted","15694","QB",267.252623115578,19.7852219034884,0.697648241206082,240.215708756841,292.564668485399,-34.6451557788944,-40.9842405579512,-30.6583743941575,185,184,177,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malik","Willis","MIA","QB",27,-2,"Non-PPR"
"5296","weighted","14056","QB",266.554974874372,32.5318087384959,5.2276582914572,211.657058769463,303.616531922054,-35.3428040201005,-69.5428905453294,-19.6065109575027,186,268,147,21,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kyler","Murray","MIN","QB",29,1,"Non-PPR"
"5297","weighted","13592","QB",261.327316582915,15.0664987053993,3.33816080402016,242.848086977283,284.042887813744,-40.5704623115577,-38.3518623375093,-39.1801550658122,198,179,201,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","Darnold","SEA","QB",29,2,"Non-PPR"
"5298","weighted","16150","QB",257.989155778894,23.8612288526622,7.38502512562818,234.371030673573,291.898909798269,-43.9086231155779,-46.8289186412192,-31.3241330812875,204,200,181,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.J.","Stroud","HOU","QB",25,-3,"Non-PPR"
"5299","weighted","16148","QB",250.604130653266,24.8368133434513,13.6483718592964,232.855493309611,292.422242364065,-51.2936482412061,-48.3444560051816,-30.8008005154911,219,205,178,24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bryce","Young","CAR","QB",25,-3,"Non-PPR"
"5300","weighted","14059","QB",236.95575879397,65.3892001401206,3.27000000000001,117.121600533489,279.67533727617,-64.9420201005025,-164.078348781304,-43.5477056033869,257,439,210,25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel","Jones","IND","QB",29,1,"Non-PPR"
"5301","weighted","12616","QB",233.68575879397,33.985746135803,0.112030150753725,195.366698248148,287.422218547228,-68.2120201005025,-85.8332510666447,-35.8008243323289,268,360,192,26,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jacoby","Brissett","ARI","QB",34,4,"Non-PPR"
"5302","weighted","17030","QB",233.573728643216,19.3859719424845,1.93726633165829,214.886645789752,260.414349893538,-68.3240502512562,-66.3133035250402,-62.8086929860185,269,251,256,27,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cam","Ward","TEN","QB",24,-5,"Non-PPR"
"5303","weighted","7836","QB",231.636462311558,28.3472442304052,17.4669045226131,205.098657996065,281.542058420177,-70.2613165829145,-76.1012913187273,-41.6809844593799,281,313,208,28,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aaron","Rodgers","PIT","QB",43,15,"Non-PPR"
"5304","weighted","11150","QB",214.169557788945,23.2022344460103,37.8766934673367,175.839371454221,241.269428237059,-87.7282211055276,-105.360577860571,-81.9536146424975,375,436,307,29,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geno","Smith","NYJ","QB",36,7,"Non-PPR"
"5305","weighted","17462","QB",176.292864321608,30.5463575874977,38.2781407035176,136.240948842799,218.29645665098,-125.604914572864,-144.959000471993,-104.926586228577,551,438,375,30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fernando","Mendoza","LVR","QB",23,-6,"Non-PPR"
"5306","weighted","16583","QB",138.01472361809,74.9622550765984,0.393272477072287,42.3751024034623,230.597835950316,-163.883055276382,-238.82484691133,-92.6252069292404,559,443,340,31,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael","Penix Jr.","ATL","QB",26,-4,"Non-PPR"
"5307","weighted","14778","QB",137.621451141018,46.3433904560325,8.41908933197291,106.213112279167,210.795782099643,-164.276327753454,-174.986837035625,-112.427260779914,560,440,400,32,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tua","Tagovailoa","ATL","QB",28,0,"Non-PPR"
"5308","weighted","13113","QB",129.202361809045,66.1444217245595,10.5490206738785,55.0612950730034,209.164878394244,-172.695417085427,-226.138654241789,-114.058164485312,561,442,403,33,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deshaun","Watson","CLE","QB",31,3,"Non-PPR"
"5309","weighted","17031","QB",118.653341135167,26.4866280535051,42.3605873663225,89.7675123566517,152.367397363532,-183.244437759306,-191.432436958141,-170.855645516024,562,441,444,34,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shedeur","Sanders","CLE","QB",24,-5,"Non-PPR"
"5310","weighted","10700","QB",76.2927537688442,61.1810764311764,25.8949648241206,38.1617482731258,186.403050845463,-225.605025125628,-243.038201041666,-136.819992034093,563,444,436,35,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kirk","Cousins","LVR","QB",38,8,"Non-PPR"
"5311","weighted","16584","QB",50.3977889447236,38.0180801541587,4.03437236130705,10.0109911569416,102.531491244646,-251.499989949749,-271.188958157851,-220.69155163491,564,459,445,36,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J.J.","McCarthy","MIN","QB",23,-4,"Non-PPR"
"5312","weighted","12141","QB",46.3634165834166,19.8586242662705,7.52389610389609,25.4295568639443,62.3086048957363,-255.534362311056,-255.770392450848,-260.91443798382,565,445,449,37,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marcus","Mariota","WAS","QB",33,5,"Non-PPR"
"5313","weighted","16586","QB",38.8395204795205,38.4766681885239,9.44409590409591,10.586342743221,81.2461716282526,-263.058258414952,-270.613606571571,-241.976871251304,566,455,446,38,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spencer","Rattler","NOS","QB",26,-4,"Non-PPR"
"5314","weighted","13595","QB",29.3954245754246,26.1537247470179,0.279442840264757,11.3181080955846,58.4420993881032,-272.502354319048,-269.881841219208,-264.780943491453,567,451,451,39,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mason","Rudolph","PIT","QB",31,2,"Non-PPR"
"5315","weighted","17037","QB",29.1159817351598,32.8238967826795,0.447217256395348,6.43608977650939,51.6033898695429,-272.781797159312,-274.763859538283,-271.619653010014,568,472,452,40,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dillon","Gabriel","CLE","QB",26,-5,"Non-PPR"
"5316","weighted","17035","QB",28.6687644787645,34.0765112984885,0.234318924318917,2.85494025962942,66.6375339410742,-273.229014415708,-278.345009055163,-256.585508938482,569,475,447,41,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riley","Leonard","IND","QB",24,-5,"Non-PPR"
"5317","weighted","16152","QB",28.4344455544456,8.50943865757593,1.16130336603127,20.215632456711,36.6544683680419,-273.463333340027,-260.984316858081,-286.568574511515,570,446,458,42,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anthony","Richardson","IND","QB",24,-3,"Non-PPR"
"5318","weighted","15238","QB",27.2731421884143,24.919984749283,2.20890158691052,10.0805389497975,65.0208085560158,-274.624636706058,-271.119410364995,-258.202234323541,571,456,448,43,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin","Fields","KCC","QB",27,-1,"Non-PPR"
"5319","weighted","9064","QB",25.0642406015038,19.9825165146239,1.02262562198356,7.56566614624016,42.663537056745,-276.833538292969,-273.634283168552,-280.559505822812,572,468,456,44,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe","Flacco","CIN","QB",41,12,"Non-PPR"
"5320","weighted","15241","QB",24.0416149795202,21.080920738432,0.119554089590451,7.17960207599976,49.8260563059667,-277.856163914952,-274.020347238793,-273.39698657359,573,469,454,45,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mac","Jones","SFO","QB",28,-1,"Non-PPR"
"5321","weighted","17463","QB",23.9220608899297,11.9576324839665,0.404771034857273,8.72324038625202,34.9484931175203,-277.975718004543,-272.47670892854,-288.274549762036,574,466,459,46,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ty","Simpson","LAR","QB",24,-6,"Non-PPR"
"5322","weighted","17034","QB",23.5172898550725,16.074506016518,0.516231884057976,9.21796057427032,45.0427545187638,-278.3804890394,-271.981988740522,-278.180288360793,575,464,455,47,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quinn","Ewers","MIA","QB",23,-5,"Non-PPR"
"5323","weighted","15252","QB",23.0010579710145,19.0675190858569,0.411926696883214,12.3495845850338,50.6012838236917,-278.896720923458,-268.850364729758,-272.621759055865,576,447,453,48,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davis","Mills","HOU","QB",28,-1,"Non-PPR"
"5324","weighted","10413","QB",22.5891312741313,16.8385058839693,0.304739639150291,11.4725119328478,41.7179214349764,-279.308647620341,-269.727437381944,-281.50512144458,577,450,457,49,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tyrod","Taylor","GBP","QB",37,9,"Non-PPR"
"5325","weighted","17466","QB",22.284391634981,11.0629817009004,0.335872032874491,9.93262003566175,28.7784644521449,-279.613387259491,-271.267329279131,-294.444578427412,578,460,462,50,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carson","Beck","ARI","QB",25,-6,"Non-PPR"
"5326","weighted","12140","QB",21.9485196021065,22.2079787187866,0.93209602568292,6.86502552673419,58.4434714310969,-279.949259292366,-274.334923788058,-264.77957144846,579,471,450,51,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jameis","Winston","NYG","QB",32,5,"Non-PPR"
"5327","weighted","14067","QB",21.0164235764236,8.67803323867777,2.25436643356643,12.0771632971515,28.4782700285542,-280.881355318049,-269.122786017641,-294.744772851002,580,449,463,52,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner","Minshew","ARI","QB",30,1,"Non-PPR"
"5328","weighted","16585","QB",18.7620571428571,13.8150151757123,0.805693506493505,9.50057854623063,34.5659024384914,-283.135721751615,-271.699370768562,-288.657140441065,581,462,460,53,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe","Milton","DAL","QB",26,-4,"Non-PPR"
"5329","weighted","14358","QB",17.9563636363636,6.50164445085153,0.711228771228775,10.964524540507,22.5314889370774,-283.941415258109,-270.235424774285,-300.691553942479,582,453,465,54,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jake","Browning","TBB","QB",30,1,"Non-PPR"
"5330","weighted","14789","QB",17.2451348651349,5.92134785340775,0.514563436563432,12.2769188184246,23.4933297586251,-284.652644029337,-268.923030496368,-299.729713120931,583,448,464,55,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tyler","Huntley","BAL","QB",28,0,"Non-PPR"
"5331","weighted","15692","QB",16.7305714285714,12.7402888124114,2.26618786692759,9.50130133754089,31.4069186426683,-285.167207465901,-271.698647977251,-291.816124236888,584,461,461,56,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kenny","Pickett","CAR","QB",28,-2,"Non-PPR"
"5332","weighted","12610","QB",14.4643835616438,4.83661038331599,0.905702242962519,11.1508576754056,17.8062719932933,-287.433395332828,-270.049091639387,-305.416770886263,585,452,467,57,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carson","Wentz","MIN","QB",34,4,"Non-PPR"
"5333","weighted","10313","QB",13.5586813186813,3.46841322699454,1.18213786213786,10.0227237703775,16.63567084132,-288.339097575791,-271.177225544415,-306.587372038236,586,457,468,58,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andy","Dalton","PHI","QB",39,9,"Non-PPR"
"5334","weighted","15240","QB",12.3765434565435,2.78257903072076,0.276543456543454,10.0170511851338,15.3254270006789,-289.521235437929,-271.182898129658,-307.897615878878,587,458,470,59,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trey","Lance","LAC","QB",26,-1,"Non-PPR"
"5335","weighted","15697","QB",12.1,NA,0.440000000000001,NA,NA,-289.797778894472,NA,NA,588,NA,NA,60,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desmond","Ridder","FA","QB",27,-2,"Non-PPR"
"5336","weighted","14063","QB",11.66,NA,0.274165834165835,NA,NA,-290.237778894472,NA,NA,589,NA,NA,61,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jarrett","Stidham","DEN","QB",30,1,"Non-PPR"
"5337","weighted","15702","QB",11.3858341658342,9.47324927795097,0.228979566427636,2.42280989152295,20.8485623459272,-290.511944728638,-278.777139423269,-302.374480533629,590,476,466,62,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tanner","McKee","PHI","QB",26,-3,"Non-PPR"
"5338","weighted","13119","QB",11.1568545994065,0.466690475583121,0.430416504168434,10.8295564249566,11.4717042518676,-290.740924295066,-270.370392889836,-311.751338627689,591,454,475,63,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joshua","Dobbs","FA","QB",31,3,"Non-PPR"
"5339","weighted","17467","QB",10.7264380952381,4.36732229315642,0.321102774820808,8.1961029240075,15.7574924480972,-291.171340799234,-273.003846390785,-307.465550431459,592,467,469,64,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cade","Klubnik","NYJ","QB",23,-6,"Non-PPR"
"5340","weighted","16149","QB",10.4053353204173,1.4142135623731,0.325335320417286,9.4094113420213,11.2987359695894,-291.492443574055,-271.790537972771,-311.924306909967,593,463,476,65,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Will","Levis","TEN","QB",27,-3,"Non-PPR"
"5341","weighted","11760","QB",10.08,NA,0.166990476190476,NA,NA,-291.817778894472,NA,NA,594,NA,NA,66,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jimmy","Garoppolo","LAR","QB",35,6,"Non-PPR"
"5342","weighted","16384","QB",9.91300952380952,3.79664792741577,0.0730095238095245,5.55698042573038,12.3717749312036,-291.984769370663,-275.642968889062,-310.851267948353,595,473,472,67,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tyson","Bagent","CHI","QB",26,-3,"Non-PPR"
"5343","weighted","17702","QB",9.84,NA,0.119999999999999,NA,NA,-292.057778894472,NA,NA,596,NA,NA,68,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Behren","Morton","NEP","QB",24,-6,"Non-PPR"
"5344","weighted","15948","QB",9.72,NA,0.198533886583681,NA,NA,-292.177778894472,NA,NA,597,NA,NA,69,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chris","Oladokun","KCC","QB",29,-2,"Non-PPR"
"5345","weighted","17036","QB",9.52146611341632,0.919238815542512,0.221466113416319,8.86067303823752,10.1251309429075,-292.376312781056,-272.339276276555,-313.097911936649,598,465,478,70,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Will","Howard","PIT","QB",25,-5,"Non-PPR"
"5346","weighted","16868","QB",9.3,NA,0.0599999999999987,NA,NA,-292.597778894472,NA,NA,599,NA,NA,71,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adrian","Martinez","SFO","QB",26,-3,"Non-PPR"
"5347","weighted","17465","QB",9.24,NA,0.0400000000000027,NA,NA,-292.657778894472,NA,NA,600,NA,NA,72,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Garrett","Nussmeier","KCC","QB",24,-6,"Non-PPR"
"5348","weighted","17654","QB",9.2,NA,0.0599999999999987,NA,NA,-292.697778894472,NA,NA,601,NA,NA,73,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cole","Payton","PHI","QB",24,-6,"Non-PPR"
"5349","weighted","16159","QB",9.14,NA,0.300000000000001,NA,NA,-292.757778894472,NA,NA,602,NA,NA,74,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aidan","O'Connell","LVR","QB",28,-3,"Non-PPR"
